assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,points_per_game,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent
0,63,0,0,0,11,0,2,51,14.5,0,0,0,2,2,0,3.2,16.2,1,0,0,90,0,0,9,0,0,0,0,6,0,0,19395,2,1,1,0,2,1,2,156,534,378,47,0,0,0,0,1,65,2502,30,250.5,544.4,117,0,404,91.3,10,0,5,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7445,0,0,0,0,2,0,0,-17,37,54,51,0,0,0,0,0,26,975,19,96.2,122.6,103,0,127,32.1,2,0,3,0.1
0,6,0,0,0,0,0,0,4,0.6,0,0,0,0,0,0,0.3,0.4,0,0,0,16,0,0,9,0,0,0,0,2,0,0,5912,3,0,0,0,2,2,1,-101,24,125,49,0,0,0,0,2,28,552,7,156,119.6,148,0,99,42.5,1,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,439,0,0,0,0,2,0,0,-1,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,1,0,0,12,0,0,10,32.3,0,0,0,1,2,0,4,7.2,2,0,0,73,0,1,9,0,0,0,0,2,0,0,504909,1,1,0,0,2,0,2,17486,51699,34213,74,0,0,0,12,4,157,2767,39,956.7,844.8,968,17,580,276.9,12,0,3,7.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,495,0,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2976,0,0,0,0,2,0,0,-18,5,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,2,0,-5,0,1,10,2.6,0,0,0,1,2,0,2.8,0,0,0,0,90,0,0,9,0,0,0,0,3,0,0,125871,2,0,3,0,2,25,2,6536,14862,8326,54,0,0,0,6,4,83,1517,26,147.2,298.4,511,3,250,94.6,5,0,3,2
0,16,0,0,0,1,1,0,9,2.2,2,0,0,1,0,0,1.4,0.2,0,0,0,84,0,0,3,0,0,0,0,3,0,0,26938,7,0,0,2,0,12,2,1758,2996,1238,50,0,0,0,0,0,26,862,12,74.6,57.6,280,0,23,41,4,0,0,0.4
0,2,0,0,0,2,0,0,2,0.3,0,0,0,1,0,0,0.6,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,93237,1,1,1,0,2,6,1,-188,203,391,64,0,0,0,2,3,46,937,15,129.5,168.2,459,0,129,75.4,1,0,3,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17180,0,0,0,0,2,0,0,-319,38,357,43,1,0,0,0,0,15,630,20,0,195,0,0,114,19.4,0,0,1,0.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,164048,0,0,0,2,0,0,0,-16234,832,17066,40,1,0,0,0,0,15,360,5,0,89.2,0,2,76,8.9,1,0,0,2.6
0,28,0,0,0,18,1,5,22,0.2,0,0,0,1,0,0,1.4,13.2,0,0,0,90,0,0,8,0,0,0,0,3,0,0,8858,0,1,1,0,2,1,5,-169,38,207,42,1,0,1,0,0,35,1776,48,44.3,278.4,3,3,276,32.7,3,0,1,0.1
0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0.1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,7231,0,0,0,0,2,0,1,-77,35,112,44,1,0,0,0,1,37,2476,62,163.3,554,58,2,398,77.8,2,0,4,0.1
0,26,1,0,3,36,1,1,22,32.6,1,0,0,0,0,1,10.6,52.8,2,0,0,90,0,2,8,0,0,0,0,6,0,0,26698,1,0,0,0,2,21,11,-449,44,493,46,1,1,0,1,1,64,1918,46,516.1,321,168,3,347,100.6,4,0,0,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15083,0,0,0,0,2,0,0,-322,239,561,42,1,0,0,0,0,17,837,27,71.9,99.6,15,0,123,18.7,0,1,4,0.2
0,22,0,0,0,5,1,1,14,1.3,0,0,0,0,0,0,0.9,5.2,0,0,0,90,0,0,8,0,0,0,0,9,0,0,117857,6,1,0,0,2,2,3,-393,220,613,60,1,0,0,2,7,84,1956,56,425.9,383,346,3,262,115.8,1,0,0,1.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2901,0,0,0,0,2,0,0,-11,1,12,50,1,0,0,0,0,11,409,12,33,48.8,7,0,48,9,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5759,0,0,0,0,2,0,0,-142,37,179,43,1,0,0,1,0,19,380,10,53.5,75.4,64,0,63,19.1,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2916,0,0,0,0,2,0,0,-16,12,28,43,1,0,0,0,0,6,92,2,7.8,17.6,8,0,21,3.3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7792,0,0,0,0,2,0,0,-20,2,22,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,347881,0,0,0,0,2,0,0,-9036,66,9102,45,1,0,0,3,0,28,688,17,149.5,150,244,2,82,53.1,1,0,2,5.5
0,30,0,0,0,11,0,0,10,0,0,0,0,0,4,0,0.6,6,0,0,0,90,0,0,17,0,0,0,0,11,0,1,348473,0,0,0,0,4,0,0,-19941,11304,31245,39,0,0,0,0,0,9,552,21,0,158,0,0,98,15.7,0,0,0,5.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,105717,0,0,0,0,4,0,0,-6753,470,7223,44,0,0,0,0,0,88,2507,46,30.3,661.4,4,6,483,69.4,5,0,0,1.6
0,28,0,0,0,11,0,8,21,0,0,0,0,0,4,0,1.7,17,0,0,0,90,0,0,17,0,0,0,0,3,0,0,141135,0,0,0,0,4,0,0,-8723,983,9706,42,0,0,0,1,1,71,2900,63,35.7,583.8,162,7,465,78.4,5,1,4,2.2
0,29,0,0,0,2,0,6,25,2.8,0,0,0,3,4,0,2.2,8.8,0,0,0,90,0,0,17,0,0,0,0,5,0,0,6168,2,0,0,0,4,10,-1,-180,63,243,44,0,0,1,0,3,43,1928,52,356.7,299,173,6,283,82.8,1,0,2,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3148,0,0,0,0,4,0,0,-5,16,21,44,0,0,0,0,0,5,826,29,70.3,110.8,22,0,103,20.4,1,1,2,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,162580,0,0,0,0,4,0,0,-4596,85,4681,44,0,0,0,3,1,67,2147,38,103.7,544.2,169,4,402,81.9,3,0,6,2.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,70107,0,0,0,0,4,0,0,-285,3,288,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
0,22,0,0,0,12,0,3,18,19.7,1,0,0,0,4,0,4.1,21.2,1,0,0,90,0,2,17,0,0,0,0,3,0,0,3977,2,1,0,0,4,0,0,-64,20,84,43,0,0,0,0,0,50,1837,36,395.7,286.8,80,1,307,76.2,4,0,1,0.1
0,24,0,0,0,12,0,8,19,0.8,1,0,0,1,4,0,2.4,23.2,0,0,0,90,0,0,17,0,0,0,0,2,0,0,13376,0,1,0,0,4,0,0,-433,53,486,43,0,0,0,1,1,54,2356,56,135.2,501,132,3,375,76.9,4,0,4,0.2
0,9,0,0,0,3,0,0,8,0.9,0,0,0,0,2,0,0.2,0.8,0,0,0,8,0,0,17,0,0,0,0,1,0,0,62634,0,0,0,0,4,0,1,132,957,825,50,0,0,0,3,1,70,2056,44,662.9,467,331,5,374,146.3,3,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1482,0,0,0,0,4,0,0,-3,0,3,46,0,0,0,0,0,10,405,6,57.6,27.8,41,0,13,12.6,1,0,0,0
0,40,1,0,0,14,0,3,35,15.3,0,0,0,4,4,0,2.8,10.8,1,0,0,90,0,0,17,0,0,0,0,10,0,0,13773,0,0,0,0,4,2,2,-556,21,577,44,0,0,0,0,1,49,2059,36,262,352.4,47,3,317,66.2,5,1,6,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,73730,0,0,0,0,4,0,0,-7021,34,7055,45,0,0,0,2,0,63,2187,43,341,494.6,375,4,317,121.3,5,0,7,1.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,410,0,0,0,0,4,0,0,1,3,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,862,0,0,0,0,4,0,1,3,18,15,45,0,0,0,0,0,6,94,1,11.4,8.6,1,0,12,2,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2941,0,0,0,0,4,0,0,-39,29,68,43,0,0,0,0,0,2,48,3,0.5,4.2,2,0,6,0.7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3762,0,0,0,0,4,0,0,-187,9,196,48,0,0,0,1,0,57,1895,37,420.3,230.8,512,0,202,116.2,7,0,2,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4506,0,0,0,0,4,0,0,-15,0,15,47,0,0,0,0,0,4,75,2,48.2,15.4,6,0,13,6.9,0,0,0,0.1
0,33,1,0,0,9,0,1,23,38.3,4,0,0,2,4,0,6,14.8,3,0,0,90,0,0,17,0,0,0,0,6,0,0,26313,4,0,0,0,4,7,1,-1425,868,2293,42,0,0,1,1,0,32,1075,28,239.5,216.2,91,1,157,54.8,0,0,3,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,210357,0,0,0,0,4,0,0,-2498,5173,7671,43,0,0,0,0,0,2,37,2,13.7,2.2,0,0,3,1.6,0,0,0,3.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,22625,0,0,0,0,4,0,0,-345,16,361,51,0,0,0,0,1,34,1058,23,124.3,51.6,381,0,40,54.8,0,0,1,0.4
0,14,0,1,0,-2,0,1,10,2.8,0,0,0,0,2,0,0.9,0,0,0,0,21,0,0,17,0,0,0,0,1,0,0,10891,0,0,2,0,4,8,1,-545,127,672,58,0,0,0,2,4,64,1635,34,248,226.4,772,4,149,122.5,5,1,1,0.2
0,16,0,0,0,6,0,2,11,2.2,1,0,0,1,4,0,2.1,10.8,0,0,0,90,0,0,17,0,0,0,0,4,0,0,8616,2,0,0,0,4,8,2,-539,92,631,48,0,0,0,0,0,26,1082,28,107.5,83.6,155,0,37,34.1,1,0,2,0.1
0,20,0,0,0,14,0,0,16,0,0,0,0,0,1,0,3.4,34,0,0,0,90,0,0,15,0,0,0,0,11,0,4,325818,0,0,0,1,0,0,2,-11388,2595,13983,50,1,0,1,0,0,103,3060,45,0,666,4,6,535,66.8,8,0,3,5.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5423,0,0,0,1,0,0,0,-10,16,26,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,85,0,0,0,13,0,7,71,1.2,0,0,0,1,1,0,2.2,21.2,0,0,0,90,0,0,15,0,0,0,0,3,0,0,129499,0,0,0,1,0,0,2,9662,19289,9627,46,1,0,0,3,0,76,1924,28,40.1,471,293,7,365,80.5,6,2,1,2.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,25757,0,0,0,1,0,0,0,-92,120,212,41,1,0,0,0,0,3,206,5,85.6,50.4,14,0,38,14.9,0,0,0,0.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13519,0,0,0,1,0,0,0,-68,76,144,42,1,0,0,0,0,11,275,4,12.5,73.4,2,0,47,8.8,1,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,44965,0,0,0,1,0,0,0,-271,55,326,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
0,117,0,0,0,17,0,4,96,33.1,2,0,0,0,1,0,9.8,31.2,2,0,0,90,0,1,15,0,0,0,0,7,0,0,216276,2,0,0,1,0,34,2,-12035,7877,19912,51,1,0,0,0,4,101,2880,40,595.2,607.2,278,8,497,148.6,8,0,3,3.3
0,125,0,0,0,14,0,2,112,3.7,0,0,0,0,1,0,4.7,24.6,0,0,0,90,0,0,15,0,0,0,0,13,0,0,533909,1,0,0,1,0,19,2,-4516,1894,6410,54,1,0,0,3,1,76,2236,38,151.8,631.2,444,8,447,122.6,4,1,5,8.4
0,79,0,0,0,18,0,5,67,9.9,2,0,0,0,1,0,3.2,20.2,0,0,0,90,0,1,15,0,0,0,0,6,0,0,852100,1,1,0,1,0,2,2,-47553,21904,69457,54,1,0,0,2,7,124,2763,42,491.6,779.6,375,17,598,164.6,8,0,6,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,29992,0,0,0,1,0,0,0,-2998,245,3243,48,1,0,0,1,0,60,1633,23,54.4,362.6,133,1,329,55.1,6,0,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,113390,0,0,0,3,1,0,0,-670,1033,1703,82,0,0,0,6,3,89,1241,8,416.5,395.2,670,11,304,148.1,4,0,0,1.8
0,9,0,0,0,9,0,0,5,42.7,0,0,0,0,0,0,5.7,12.4,3,0,0,10,0,3,15,0,0,0,0,2,0,0,19896,0,0,0,1,0,2,1,-158,10,168,51,1,0,0,2,2,53,1310,15,370.5,335.2,199,4,246,90.5,3,0,3,0.3
0,26,0,0,0,6,0,2,17,14.7,1,0,0,1,1,0,2,3.6,1,0,0,71,0,0,15,0,0,0,0,2,0,0,63057,2,0,0,1,0,2,2,-3669,780,4449,54,1,0,0,4,1,80,1886,27,305.6,315.8,577,3,233,119.4,6,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9566,0,0,0,1,0,0,0,-40,13,53,43,1,0,0,0,0,15,639,9,46.7,139,21,0,103,20.8,1,0,2,0.2
0,97,0,0,0,12,0,3,88,13.8,0,0,1,1,1,0,2.4,8.8,1,0,0,71,0,0,15,0,0,0,0,11,0,0,52463,4,1,1,1,0,1,2,-1343,776,2119,49,1,0,0,2,0,82,3005,44,324.1,647.8,319,4,508,129.3,8,0,7,0.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2277,0,0,0,1,0,0,0,-7,0,7,47,1,0,0,0,0,9,224,4,27.8,26.8,25,0,31,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1941,0,0,0,1,0,0,0,0,57,57,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7930,0,0,0,1,0,0,0,-214,29,243,43,1,0,0,0,0,12,335,3,30.7,71.2,41,0,44,14.4,2,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9464,0,0,0,1,0,0,0,-23,3,26,47,1,0,0,0,0,3,87,1,6.3,14.2,0,0,16,2.1,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2027,0,0,0,1,0,0,0,-7,0,7,46,1,0,0,0,0,1,54,1,15.8,7.4,0,0,4,2.3,0,0,0,0
0,58,0,0,0,12,0,0,48,29,0,0,0,1,1,0,4.7,10.6,1,0,0,90,0,1,15,0,0,0,0,5,0,0,482126,1,1,1,1,0,7,2,-28388,30873,59261,69,1,0,0,7,6,124,2489,41,1405.6,743,660,12,571,280.7,6,1,3,7
0,14,0,1,0,-1,0,0,8,5.5,1,0,0,0,1,0,3.7,2.2,0,0,0,90,2,0,15,0,0,0,0,0,0,0,890784,2,0,1,1,0,29,2,61389,156238,94849,92,1,0,0,15,5,148,2366,33,340.1,689.4,1011,25,501,203.9,9,1,3,12.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,34400,0,0,0,1,0,0,0,-77,231,308,52,1,0,0,0,1,24,245,4,28.3,43.2,90,0,56,16,0,0,0,0.5
0,2,0,0,0,2,0,0,1,1.3,1,0,0,0,0,0,2.4,2,0,0,0,18,1,0,15,0,0,0,0,0,0,0,52434,0,0,1,1,0,21,1,-323,198,521,57,1,0,0,1,5,57,908,16,208.2,135,227,3,162,56.5,1,0,1,0.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7647,0,0,0,0,2,0,0,-20,10,30,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5233,0,0,0,0,2,0,0,-5,5,10,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,94308,0,0,0,0,2,0,0,-286,310,596,49,1,0,0,1,1,56,813,5,27,197.8,68,9,213,29.3,5,0,1,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,15328,0,0,0,0,2,0,0,-27,55,82,41,1,0,0,0,0,4,154,2,42,20,5,0,24,6.7,0,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51933,0,0,0,5,0,0,0,-6377,611,6988,44,0,0,0,0,0,24,1001,18,58.9,150.6,58,0,142,26.5,2,0,2,0.8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,62367,0,0,0,0,2,0,0,-76,160,236,48,1,0,0,0,0,52,1047,4,91.8,208.6,44,2,259,34.5,7,0,2,1
0,75,0,0,0,27,1,5,66,1.3,0,0,0,0,0,0,2.4,20.6,0,0,0,90,0,0,6,0,0,0,0,4,0,0,61277,0,1,0,0,2,2,6,-6094,1531,7625,49,1,0,0,1,0,70,1355,12,42.1,366.8,83,6,338,49.3,7,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2484,0,0,0,0,2,0,0,-3,0,3,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,0,0,2,33,1,5,60,18.8,2,0,0,1,0,0,7,26.2,1,0,0,90,0,1,6,0,0,0,0,16,0,0,1248863,1,2,0,0,2,25,8,-10828,55463,66291,55,1,0,0,1,7,139,2108,12,656.3,572.2,260,16,588,148.7,13,0,3,20.2
1,72,0,0,3,38,1,6,65,11.3,0,0,0,0,0,0,4.9,35.6,1,0,0,90,0,0,6,0,0,0,0,5,0,0,1882663,0,0,0,0,2,2,12,-32779,15543,48322,66,1,0,0,3,4,181,3024,20,105.1,884.2,419,20,823,141,17,0,1,30.1
0,61,0,0,0,24,1,2,54,19.4,0,0,0,0,0,0,3.3,11.4,0,0,0,90,0,1,6,0,0,0,0,5,0,0,2308610,3,1,0,0,2,2,6,-55144,24924,80068,68,1,0,0,0,10,186,2863,18,663.2,652.4,289,27,785,160.6,18,0,4,36.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2629,0,0,0,0,2,0,0,3,23,20,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51,1,0,0,25,1,2,43,26.6,0,0,0,1,0,0,7.5,24.6,2,0,0,76,0,0,6,0,0,0,0,6,0,0,36465,1,0,0,0,2,24,6,1283,1611,328,53,1,0,0,1,2,62,1616,12,250.4,298.4,158,2,337,70.8,9,1,1,0.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,40871,0,0,0,0,2,0,0,-254,16,270,69,1,0,0,0,1,23,460,3,139,85.4,113,0,96,33.8,3,0,1,0.6
0,32,0,0,1,30,1,0,29,30.7,0,0,0,1,0,1,12.9,40.6,2,0,0,90,0,1,6,0,0,0,0,5,0,0,2097946,5,0,1,0,2,58,9,-102178,62416,164594,101,1,1,0,18,3,198,2716,19,571.3,857.4,1193,22,607,262.1,16,0,2,33.2
0,8,0,0,0,3,0,0,7,0.6,1,0,0,0,0,0,0.4,1.4,0,0,0,24,0,0,6,0,0,0,0,0,0,0,68964,1,0,0,0,2,2,1,-2249,592,2841,55,1,0,0,2,1,89,2409,14,356.1,346.6,310,6,375,101.6,15,0,3,1.1
0,46,0,0,0,27,1,1,36,51.8,4,0,0,0,0,1,19.8,57.2,4,0,0,89,0,0,6,0,0,0,0,3,0,0,2179177,8,0,0,0,2,89,8,-113549,25100,138649,132,1,0,0,19,10,224,2912,18,890.3,1040.4,1908,15,592,383.7,18,0,1,34.6
0,19,0,0,0,4,0,3,19,2.6,0,0,0,0,0,0,1.2,9.2,0,0,0,13,0,0,6,0,0,0,0,0,0,0,156967,0,0,0,0,2,0,1,-1699,1150,2849,56,1,0,0,4,5,95,1730,13,717.1,546.6,357,12,427,162.6,9,1,3,2.5
